datetime,Estacion,direccion_viento,humedad_relativa,precipitaciones,presion_atmosferica,temperatura_ambiente,velocidad_viento,"mp_2,5"
2017-06-06 09:00:00,otoño,35.0,103.0,0.0,1004.0,6.6,1.4,56.0
2017-06-06 10:00:00,otoño,43.0,101.0,0.0,1004.0,7.5,1.9,32.0
2017-06-06 11:00:00,otoño,48.0,95.0,0.0,1003.0,9.5,1.8,29.0
2017-06-06 12:00:00,otoño,33.0,98.0,0.0,1003.0,9.899989999999999,0.9,26.0
2017-06-06 13:00:00,otoño,50.0,96.0,0.0,1002.0,10.6,0.8,15.0
2017-06-06 14:00:00,otoño,326.0,95.0,0.0,1002.0,11.3,0.4,16.0
2017-06-06 15:00:00,otoño,333.0,92.0,0.0,1001.0,11.8,0.6,20.0
2017-06-06 16:00:00,otoño,346.0,91.0,0.0,1000.0,11.7,0.6,10.0
2017-06-06 17:00:00,otoño,275.0,99.0,0.0,999.0,11.0,0.3,29.0
2017-06-06 18:00:00,otoño,307.0,99.0,0.0,999.0,10.7,0.3,23.0
2017-06-06 19:00:00,otoño,47.0,88.0,0.0,999.0,11.5,1.8,27.0
2017-06-06 20:00:00,otoño,45.0,88.0,0.0,999.0,11.4,1.8,22.0
2017-06-06 21:00:00,otoño,19.0,98.0,1.2,999.0,10.5,0.4,51.0
2017-06-06 22:00:00,otoño,36.0,105.0,2.0,999.0,10.0,0.3,35.0
2017-06-06 23:00:00,otoño,47.0,105.0,1.2,998.0,10.1,1.1,21.0
2017-06-07 00:00:00,otoño,52.0,104.0,1.2,997.0,10.2,1.1,11.0
2017-06-07 01:00:00,otoño,77.0,104.0,2.4,997.0,10.3,0.5,7.0
2017-06-07 02:00:00,otoño,40.0,105.0,2.0,995.0,10.5,1.1,2.0
2017-06-07 03:00:00,otoño,47.0,105.0,1.2,994.0,10.5,0.6,4.0
2017-06-07 07:00:00,otoño,202.0,104.0,0.8,993.0,11.8,2.3,3.0
2017-06-07 08:00:00,otoño,216.0,102.0,0.2,993.0,12.3,2.9,6.0
2017-06-07 09:00:00,otoño,215.0,102.0,5.2,994.0,11.6,3.1,5.0
2017-06-07 10:00:00,otoño,213.0,102.0,0.2,995.0,11.4,2.0,5.0
2017-06-07 11:00:00,otoño,217.0,98.0,0.2,996.0,11.6,1.8,9.0
2017-06-07 12:00:00,otoño,213.0,98.0,1.2,996.0,11.4,2.5,8.0
2017-06-07 13:00:00,otoño,215.0,95.0,0.6,996.0,11.1,4.7,7.0
2017-06-07 14:00:00,otoño,221.0,94.0,0.2,997.0,9.5,3.8,8.0
2017-06-07 15:00:00,otoño,218.0,88.0,0.2,997.0,10.2,3.4,10.0
2017-06-07 16:00:00,otoño,217.0,74.0,0.0,998.0,10.9,5.4,13.0
2017-06-07 17:00:00,otoño,223.0,87.0,0.2,999.0,8.899989999999999,4.0,16.0
2017-06-07 18:00:00,otoño,225.0,88.0,0.2,1000.0,8.5,3.2,17.0
2017-06-07 19:00:00,otoño,229.0,87.0,0.0,1002.0,8.2,2.6,14.0
2017-06-07 20:00:00,otoño,230.0,85.0,0.0,1003.0,8.399989999999999,2.1,21.0
2017-06-07 21:00:00,otoño,237.0,87.0,0.0,1005.0,8.100010000000001,1.2,8.0
2017-06-07 22:00:00,otoño,269.0,88.0,0.0,1006.0,8.2,1.5,11.0
2017-06-07 23:00:00,otoño,267.0,86.0,0.0,1007.0,7.8,1.3,9.0
2017-06-08 00:00:00,otoño,273.0,87.0,0.0,1008.0,7.9,1.7,26.0
2017-06-08 01:00:00,otoño,317.0,91.0,0.0,1009.0,7.3,1.2,42.0
2017-06-08 02:00:00,otoño,10.0,103.0,0.0,1010.0,4.9,0.6,62.0
2017-06-08 03:00:00,otoño,43.0,104.0,0.0,1011.0,4.2,1.1,26.0
2017-06-08 04:00:00,otoño,47.0,104.0,0.0,1012.0,3.9,1.3,15.0
2017-06-08 05:00:00,otoño,48.0,104.0,0.0,1012.0,4.1,1.5,12.0
2017-06-08 06:00:00,otoño,41.0,103.0,0.0,1012.0,4.2,1.1,17.0
2017-06-08 07:00:00,otoño,47.0,103.0,0.0,1013.0,4.6,1.2,22.0
2017-06-08 08:00:00,otoño,45.0,102.0,0.0,1014.0,5.0,1.5,27.0
2017-06-08 09:00:00,otoño,37.0,103.0,0.0,1014.0,5.3,0.7,55.0
2017-06-08 10:00:00,otoño,41.0,102.0,0.0,1015.0,6.0,1.3,55.0
2017-06-08 11:00:00,otoño,18.0,98.0,0.0,1015.0,7.7,0.7,46.0
2017-06-08 12:00:00,otoño,35.0,93.0,0.0,1015.0,9.3,0.7,37.0
2017-06-08 13:00:00,otoño,52.0,86.0,0.0,1015.0,9.8,2.3,25.0
2017-06-08 14:00:00,otoño,50.0,85.0,0.0,1015.0,10.1,1.4,23.0
2017-06-08 15:00:00,otoño,48.0,90.0,0.0,1014.0,10.2,0.8,33.0
2017-06-08 16:00:00,otoño,34.0,97.0,0.4,1014.0,9.7,1.0,33.0
2017-06-08 17:00:00,otoño,51.0,99.0,0.2,1014.0,9.3,2.3,32.0
2017-06-08 18:00:00,otoño,52.0,97.0,0.0,1014.0,9.100010000000001,2.2,34.0
2017-06-08 19:00:00,otoño,50.0,97.0,0.0,1015.0,8.899989999999999,1.7,50.0
2017-06-08 20:00:00,otoño,43.0,101.0,0.0,1015.0,8.7,1.3,18.0
2017-06-08 21:00:00,otoño,50.0,98.0,0.0,1014.0,8.899989999999999,2.9,14.0
2017-06-08 22:00:00,otoño,54.0,100.0,0.2,1014.0,8.7,3.9,11.0
2017-06-08 23:00:00,otoño,53.0,99.0,0.2,1014.0,8.600010000000001,3.3,19.0
2017-06-09 00:00:00,otoño,51.0,99.0,0.0,1014.0,8.600010000000001,3.4,8.0
2017-06-09 01:00:00,otoño,52.0,98.0,0.0,1014.0,8.8,2.6,10.0
2017-06-09 02:00:00,otoño,48.0,98.0,0.0,1013.0,8.8,2.9,9.0
2017-06-09 03:00:00,otoño,50.0,97.0,0.0,1013.0,9.0,2.1,6.0
2017-06-09 04:00:00,otoño,49.0,97.0,0.0,1012.0,9.100010000000001,1.3,4.0
2017-06-09 05:00:00,otoño,53.0,98.0,0.2,1011.0,8.8,2.9,8.0
2017-06-09 06:00:00,otoño,50.0,96.0,0.0,1011.0,8.8,3.0,7.0
2017-06-09 07:00:00,otoño,38.0,99.0,0.0,1011.0,8.8,1.4,8.0
2017-06-09 08:00:00,otoño,49.0,100.0,0.2,1011.0,9.100010000000001,2.0,23.0
2017-06-09 09:00:00,otoño,42.0,101.0,0.2,1011.0,9.2,1.4,48.0
2017-06-09 10:00:00,otoño,40.0,100.0,0.2,1011.0,9.7,1.2,39.0
2017-06-09 11:00:00,otoño,54.0,100.0,0.2,1011.0,10.2,0.9,29.0
2017-06-09 12:00:00,otoño,54.0,103.0,0.2,1011.0,10.2,1.2,27.0
2017-06-09 13:00:00,otoño,52.0,105.0,0.2,1011.0,10.7,1.4,25.0
2017-06-09 14:00:00,otoño,53.0,104.0,0.2,1010.0,11.1,0.9,33.0
2017-06-09 15:00:00,otoño,52.0,105.0,0.2,1010.0,11.2,0.8,31.0
2017-06-09 16:00:00,otoño,16.0,105.0,0.2,1009.0,11.8,0.1,72.0
2017-06-09 17:00:00,otoño,320.0,105.0,0.0,1009.0,11.7,0.2,77.0
2017-06-10 09:00:00,otoño,263.0,103.0,0.2,1005.0,11.8,1.3,8.0
2017-06-10 10:00:00,otoño,227.0,105.0,0.2,1006.0,11.8,2.1,11.0
2017-06-10 11:00:00,otoño,225.0,102.0,0.2,1006.0,12.1,1.3,10.0
2017-06-10 12:00:00,otoño,204.0,96.0,0.0,1006.0,13.0,0.7,8.0
2017-06-10 13:00:00,otoño,298.0,96.0,0.0,1005.0,13.1,0.3,8.0
2017-06-10 14:00:00,otoño,263.0,91.0,0.0,1004.0,13.6,0.9,10.0
2017-06-10 15:00:00,otoño,226.0,82.0,0.0,1004.0,13.9,2.3,15.0
2017-06-10 16:00:00,otoño,229.0,85.0,0.0,1004.0,13.0,2.2,8.0
2017-06-10 17:00:00,otoño,236.0,91.0,0.0,1004.0,11.6,2.1,19.0
2017-06-10 18:00:00,otoño,227.0,93.0,0.0,1005.0,11.3,1.5,16.0
2017-06-10 19:00:00,otoño,231.0,96.0,0.0,1005.0,10.7,1.3,22.0
2017-06-10 20:00:00,otoño,253.0,99.0,0.0,1006.0,10.3,1.0,4.0
2017-06-10 21:00:00,otoño,274.0,98.0,0.0,1006.0,10.2,1.7,4.0
2017-06-10 22:00:00,otoño,266.0,100.0,0.0,1006.0,9.600010000000001,0.9,8.0
2017-06-10 23:00:00,otoño,251.0,101.0,0.0,1007.0,9.3,0.5,18.0
2017-06-11 00:00:00,otoño,264.0,103.0,0.0,1007.0,8.5,0.3,8.0
2017-06-11 01:00:00,otoño,264.0,105.0,0.0,1007.0,7.9,0.4,9.0
2017-06-11 14:00:00,otoño,227.0,99.0,0.0,1006.0,9.100010000000001,2.5,12.0
2017-06-11 15:00:00,otoño,219.0,85.0,0.0,1005.0,10.2,3.5,8.0
2017-06-11 16:00:00,otoño,233.0,84.0,0.0,1005.0,9.8,2.1,15.0
2017-06-11 17:00:00,otoño,243.0,87.0,0.0,1005.0,9.399989999999999,1.6,18.0
2017-06-11 18:00:00,otoño,259.0,90.0,0.0,1005.0,8.399989999999999,1.0,14.0
2017-06-11 19:00:00,otoño,253.0,95.0,0.0,1004.0,7.4,1.3,10.0
2017-06-11 20:00:00,otoño,239.0,83.0,0.0,1004.0,8.3,1.9,11.0
2017-06-11 21:00:00,otoño,243.0,86.0,0.0,1004.0,7.3,1.5,72.0
2017-06-11 22:00:00,otoño,214.0,87.0,0.0,1004.0,6.6,1.3,11.0
2017-06-11 23:00:00,otoño,241.0,84.0,0.0,1004.0,7.1,1.5,10.0
2017-06-12 00:00:00,otoño,248.0,89.0,0.0,1004.0,6.4,1.3,87.0
2017-06-12 01:00:00,otoño,341.0,95.0,0.0,1004.0,5.4,0.6,71.0
2017-06-12 02:00:00,otoño,357.0,103.0,0.0,1004.0,3.5,0.2,162.0
2017-06-12 03:00:00,otoño,32.0,105.0,0.0,1004.0,2.9,0.7,161.0
2017-06-12 04:00:00,otoño,45.0,105.0,0.0,1004.0,2.3,1.4,42.0
2017-06-12 05:00:00,otoño,49.0,105.0,0.0,1003.0,2.0,2.5,32.0
2017-06-12 11:00:00,otoño,52.0,100.0,0.0,1003.0,3.8,2.4,77.0
2017-06-12 12:00:00,otoño,51.0,93.0,0.0,1003.0,5.9,2.5,68.0
2017-06-12 13:00:00,otoño,38.0,85.0,0.0,1002.0,8.3,1.3,102.0
2017-06-12 14:00:00,otoño,253.0,86.0,0.0,1001.0,9.5,0.5,52.0
2017-06-12 15:00:00,otoño,268.0,85.0,0.0,1000.0,9.8,0.5,37.0
2017-06-12 16:00:00,otoño,276.0,91.0,0.0,1000.0,9.2,0.5,25.0
2017-06-12 17:00:00,otoño,247.0,88.0,0.0,1000.0,9.3,1.0,22.0
2017-06-12 18:00:00,otoño,307.0,100.0,0.0,1000.0,7.5,0.3,42.0
2017-06-12 19:00:00,otoño,356.0,105.0,0.0,1001.0,6.8,0.0,48.0
2017-06-12 23:00:00,otoño,41.0,105.0,0.0,1001.0,6.2,1.2,300.0
2017-06-13 00:00:00,otoño,40.0,103.0,0.0,1002.0,6.0,1.2,266.0
2017-06-13 01:00:00,otoño,38.0,104.0,0.0,1002.0,5.7,1.1,90.0
2017-06-13 02:00:00,otoño,45.0,104.0,0.0,1002.0,5.7,0.9,67.0
2017-06-13 03:00:00,otoño,47.0,102.0,0.0,1002.0,5.6,1.8,49.0
2017-06-13 04:00:00,otoño,47.0,103.0,0.0,1002.0,5.1,1.7,42.0
2017-06-13 05:00:00,otoño,48.0,102.0,0.0,1002.0,5.1,1.7,23.0
2017-06-13 06:00:00,otoño,47.0,100.0,0.0,1002.0,5.2,1.1,23.0
2017-06-13 07:00:00,otoño,47.0,98.0,0.0,1002.0,5.3,1.5,19.0
2017-06-13 08:00:00,otoño,43.0,98.0,0.0,1001.0,5.1,1.1,27.0
2017-06-13 09:00:00,otoño,34.0,97.0,0.0,1001.0,5.0,0.9,17.0
2017-06-13 10:00:00,otoño,21.0,97.0,0.0,1002.0,5.6,0.6,69.0
2017-06-13 11:00:00,otoño,49.0,90.0,0.0,1002.0,6.9,1.9,57.0
2017-06-13 12:00:00,otoño,50.0,85.0,0.0,1002.0,8.399989999999999,1.9,48.0
2017-06-13 13:00:00,otoño,52.0,81.0,0.0,1002.0,9.3,1.7,47.0
2017-06-13 14:00:00,otoño,50.0,82.0,0.0,1001.0,10.4,1.6,24.0
2017-06-13 15:00:00,otoño,48.0,82.0,0.0,1000.0,11.0,1.1,20.0
2017-06-13 16:00:00,otoño,45.0,83.0,0.0,999.0,11.1,1.1,15.0
2017-06-13 17:00:00,otoño,298.0,93.0,0.0,1000.0,9.8,0.6,18.0
2017-06-13 18:00:00,otoño,317.0,101.0,0.0,1000.0,8.899989999999999,0.4,70.0
2017-06-13 19:00:00,otoño,4.0,101.0,0.0,1000.0,8.5,0.2,52.0
2017-06-13 20:00:00,otoño,330.0,102.0,0.0,1000.0,8.0,0.4,124.0
2017-06-13 21:00:00,otoño,13.0,104.0,0.0,1000.0,7.7,0.4,66.0
2017-06-13 22:00:00,otoño,11.0,103.0,0.0,1000.0,7.4,0.3,129.0
2017-06-13 23:00:00,otoño,36.0,102.0,0.0,1000.0,7.5,0.8,79.0
2017-06-14 00:00:00,otoño,41.0,100.0,0.0,999.0,7.6,1.2,58.0
2017-06-14 01:00:00,otoño,28.0,102.0,0.0,999.0,7.0,0.5,51.0
2017-06-14 02:00:00,otoño,8.0,104.0,0.0,998.0,6.5,0.4,68.0
2017-06-14 03:00:00,otoño,21.0,105.0,0.0,998.0,6.2,0.5,45.0
2017-06-14 04:00:00,otoño,29.0,105.0,0.0,998.0,6.4,0.6,35.0
2017-06-14 05:00:00,otoño,46.0,102.0,0.0,998.0,6.8,0.9,34.0
2017-06-14 06:00:00,otoño,39.0,97.0,0.0,998.0,7.7,3.1,30.0
2017-06-14 07:00:00,otoño,35.0,98.0,0.0,998.0,7.5,2.1,53.0
2017-06-14 08:00:00,otoño,32.0,101.0,0.0,998.0,7.0,1.8,53.0
2017-06-14 09:00:00,otoño,25.0,101.0,0.0,998.0,7.1,1.3,72.0
2017-06-14 10:00:00,otoño,40.0,98.0,0.0,998.0,8.3,1.3,52.0
2017-06-14 11:00:00,otoño,51.0,90.0,0.0,998.0,9.600010000000001,2.4,105.0
2017-06-14 12:00:00,otoño,46.0,90.0,0.0,999.0,9.7,1.9,76.0
2017-06-14 13:00:00,otoño,52.0,89.0,0.0,998.0,10.2,2.5,54.0
2017-06-14 14:00:00,otoño,51.0,92.0,0.0,997.0,10.6,4.7,54.0
2017-06-14 15:00:00,otoño,52.0,97.0,0.0,997.0,10.6,2.8,45.0
2017-06-14 16:00:00,otoño,52.0,94.0,0.0,997.0,11.2,3.1,29.0
2017-06-14 17:00:00,otoño,51.0,94.0,0.0,996.0,11.5,3.4,29.0
2017-06-14 18:00:00,otoño,52.0,91.0,0.0,997.0,11.8,4.1,22.0
2017-06-14 19:00:00,otoño,54.0,91.0,0.0,997.0,11.9,4.4,22.0
2017-06-14 20:00:00,otoño,53.0,88.0,0.0,996.0,12.3,4.5,18.0
2017-06-14 21:00:00,otoño,51.0,86.0,0.0,995.0,12.6,5.6,17.0
2017-06-14 22:00:00,otoño,52.0,84.0,0.0,995.0,12.9,5.4,10.0
2017-06-14 23:00:00,otoño,50.0,83.0,0.0,995.0,13.1,4.8,8.0
2017-06-15 00:00:00,otoño,35.0,84.0,0.0,995.0,13.0,1.6,8.0
2017-06-15 01:00:00,otoño,29.0,84.0,0.0,995.0,13.2,1.5,8.0
2017-06-15 02:00:00,otoño,38.0,82.0,0.0,994.0,13.2,1.9,9.0
2017-06-15 03:00:00,otoño,42.0,82.0,0.0,994.0,13.3,2.0,10.0
2017-06-15 04:00:00,otoño,50.0,83.0,0.0,993.0,13.1,3.2,10.0
2017-06-15 05:00:00,otoño,51.0,82.0,0.0,993.0,13.3,3.0,10.0
2017-06-15 06:00:00,otoño,51.0,81.0,0.0,993.0,13.4,3.0,10.0
2017-06-15 07:00:00,otoño,51.0,79.0,0.0,992.0,13.4,4.4,10.0
2017-06-15 08:00:00,otoño,54.0,74.0,0.0,992.0,13.5,5.9,10.0
2017-06-15 09:00:00,otoño,52.0,72.0,0.0,992.0,13.4,3.4,10.0
2017-06-15 10:00:00,otoño,54.0,71.0,0.0,992.0,13.5,3.4,17.0
2017-06-15 11:00:00,otoño,40.0,73.0,0.0,991.0,13.5,2.2,11.0
2017-06-15 12:00:00,otoño,48.0,77.0,0.0,990.0,13.1,2.5,16.0
2017-06-15 13:00:00,otoño,49.0,81.0,0.0,989.0,13.0,3.4,8.0
2017-06-15 14:00:00,otoño,43.0,86.0,0.6,988.0,12.5,3.3,8.0
2017-06-15 15:00:00,otoño,2.0,90.0,2.0,988.0,12.1,1.6,9.0
2017-06-15 16:00:00,otoño,39.0,95.0,2.4,987.0,11.7,2.5,8.0
2017-06-15 17:00:00,otoño,40.0,97.0,5.2,987.0,11.9,3.2,8.0
2017-06-15 18:00:00,otoño,54.0,96.0,1.8,987.0,12.3,2.3,18.0
2017-06-15 19:00:00,otoño,268.0,102.0,3.0,987.0,12.1,0.8,6.0
2017-06-15 20:00:00,otoño,41.0,98.0,1.8,987.0,12.6,2.7,7.0
2017-06-15 21:00:00,otoño,47.0,94.0,0.8,987.0,13.2,4.0,6.0
2017-06-15 22:00:00,otoño,50.0,93.0,1.2,987.0,13.9,4.2,4.0
2017-06-15 23:00:00,otoño,47.0,94.0,2.0,987.0,13.8,4.0,3.0
2017-06-16 00:00:00,otoño,49.0,91.0,2.4,987.0,14.2,4.6,1.0
2017-06-16 01:00:00,otoño,52.0,94.0,1.6,987.0,13.8,4.6,1.0
2017-06-16 02:00:00,otoño,44.0,94.0,4.6,987.0,14.0,3.6,3.0
2017-06-16 03:00:00,otoño,48.0,95.0,5.2,987.0,14.0,3.6,4.0
2017-06-16 04:00:00,otoño,303.0,103.0,10.0,987.0,13.3,1.0,6.0
2017-06-17 06:00:00,otoño,59.0,105.0,0.8,999.0,3.1,0.5,7.0
2017-06-17 08:00:00,otoño,16.0,105.0,0.2,1001.0,3.4,0.8,32.0
2017-06-17 10:00:00,otoño,37.0,103.0,0.6,1002.0,5.0,0.7,8.0
2017-06-17 11:00:00,otoño,175.0,99.0,0.4,1003.0,5.8,0.9,7.0
2017-06-17 12:00:00,otoño,195.0,97.0,0.2,1003.0,6.6,1.1,6.0
2017-06-17 13:00:00,otoño,243.0,94.0,0.0,1003.0,7.4,1.5,16.0
2017-06-17 14:00:00,otoño,223.0,92.0,0.2,1004.0,7.6,2.1,7.0
2017-06-17 15:00:00,otoño,216.0,87.0,0.0,1004.0,7.8,3.2,18.0
2017-06-17 16:00:00,otoño,222.0,98.0,1.4,1005.0,5.9,1.6,27.0
2017-06-17 17:00:00,otoño,295.0,103.0,0.0,1006.0,5.9,0.6,76.0
2017-06-17 18:00:00,otoño,357.0,105.0,0.0,1007.0,4.7,0.5,219.0
2017-06-18 17:00:00,otoño,233.0,103.0,0.0,1013.0,4.1,1.6,54.0
2017-06-18 18:00:00,otoño,222.0,104.0,0.0,1013.0,3.8,1.7,89.0
2017-06-18 19:00:00,otoño,251.0,104.0,0.0,1013.0,3.1,0.7,36.0
2017-06-18 20:00:00,otoño,225.0,105.0,0.0,1013.0,3.3,1.5,13.0
2017-06-18 21:00:00,otoño,228.0,100.0,0.0,1013.0,4.0,1.8,73.0
2017-06-18 22:00:00,otoño,295.0,101.0,0.0,1012.0,3.1,0.6,103.0
2017-06-18 23:00:00,otoño,219.0,105.0,0.0,1012.0,1.7,0.3,331.0
2017-06-19 14:00:00,otoño,38.0,100.0,0.0,1004.0,6.1,0.6,58.0
2017-06-19 15:00:00,otoño,309.0,97.0,0.0,1003.0,6.7,0.4,70.0
2017-06-19 16:00:00,otoño,333.0,102.0,0.0,1002.0,6.0,0.2,32.0
2017-06-19 17:00:00,otoño,337.0,105.0,0.0,1002.0,5.6,0.0,40.0
2017-06-20 10:00:00,otoño,48.0,105.0,0.0,997.0,2.7,2.5,83.0
2017-06-20 11:00:00,otoño,48.0,102.0,0.0,997.0,3.8,2.5,84.0
2017-06-20 12:00:00,otoño,49.0,99.0,0.0,997.0,5.2,2.3,88.0
2017-06-20 13:00:00,otoño,49.0,96.0,0.0,997.0,6.4,1.8,100.0
2017-06-20 14:00:00,otoño,37.0,97.0,0.4,997.0,7.1,1.0,148.0
2017-06-20 15:00:00,otoño,240.0,103.0,1.0,997.0,7.1,0.8,226.0
2017-06-20 16:00:00,otoño,25.0,105.0,1.4,997.0,7.3,1.0,130.0
2017-06-20 17:00:00,otoño,45.0,104.0,0.8,997.0,7.7,1.9,63.0
2017-06-20 18:00:00,otoño,349.0,105.0,0.6,996.0,7.4,0.4,43.0
2017-06-20 19:00:00,otoño,36.0,102.0,1.4,997.0,7.5,1.1,96.0
2017-06-20 20:00:00,otoño,37.0,104.0,0.6,997.0,7.5,1.2,78.0
2017-06-20 21:00:00,otoño,29.0,103.0,0.0,997.0,7.5,1.2,66.0
2017-06-20 22:00:00,otoño,44.0,102.0,0.6,997.0,7.9,2.0,25.0
2017-06-20 23:00:00,otoño,42.0,102.0,1.4,997.0,8.399989999999999,1.7,14.0
2017-06-21 00:00:00,invierno,49.0,102.0,1.2,997.0,9.0,2.2,10.0
2017-06-21 01:00:00,invierno,35.0,100.0,0.2,996.0,9.5,1.3,6.0
2017-06-21 02:00:00,invierno,161.0,97.0,0.6,995.0,9.8,1.2,9.0
2017-06-21 03:00:00,invierno,52.0,100.0,0.4,994.0,9.399989999999999,1.9,10.0
2017-06-21 04:00:00,invierno,28.0,103.0,0.0,993.0,9.0,0.6,6.0
2017-06-21 05:00:00,invierno,5.0,103.0,0.0,992.0,8.8,0.8,4.0
2017-06-21 06:00:00,invierno,2.0,102.0,0.0,990.0,8.899989999999999,0.8,8.0
2017-06-21 07:00:00,invierno,335.0,97.0,0.0,990.0,9.0,0.9,10.0
2017-06-21 08:00:00,invierno,355.0,89.0,0.0,990.0,9.3,1.2,13.0
2017-06-21 09:00:00,invierno,36.0,83.0,0.2,990.0,9.7,2.4,22.0
2017-06-21 10:00:00,invierno,54.0,79.0,0.0,989.0,10.1,2.5,18.0
2017-06-21 11:00:00,invierno,232.0,94.0,0.0,989.0,9.399989999999999,1.1,20.0
2017-06-21 12:00:00,invierno,25.0,88.0,0.0,989.0,11.1,1.7,11.0
2017-06-21 13:00:00,invierno,47.0,84.0,0.2,988.0,12.2,3.8,13.0
2017-06-21 14:00:00,invierno,52.0,94.0,3.4,987.0,11.4,4.8,15.0
2017-06-21 15:00:00,invierno,54.0,98.0,4.4,987.0,11.1,5.7,18.0
2017-06-21 16:00:00,invierno,182.0,102.0,8.8,987.0,10.9,2.5,56.0
2017-06-21 18:00:00,invierno,43.0,103.0,1.8,987.0,11.3,2.8,13.0
2017-06-21 19:00:00,invierno,48.0,93.0,1.0,987.0,12.0,3.6,10.0
2017-06-21 20:00:00,invierno,33.0,94.0,0.2,987.0,11.7,1.6,8.0
2017-06-21 21:00:00,invierno,40.0,88.0,0.0,987.0,12.4,2.7,7.0
2017-06-21 22:00:00,invierno,48.0,89.0,0.0,987.0,12.5,2.6,8.0
2017-06-21 23:00:00,invierno,330.0,101.0,4.0,987.0,11.1,0.6,19.0
2017-06-22 03:00:00,invierno,168.0,97.0,0.8,987.0,10.9,1.3,1.0
2017-06-22 04:00:00,invierno,118.0,99.0,3.8,987.0,10.2,1.1,1.0
2017-06-22 05:00:00,invierno,133.0,96.0,0.0,987.0,10.2,1.1,4.0
2017-06-22 06:00:00,invierno,125.0,97.0,2.0,987.0,10.3,0.8,7.0
2017-06-22 07:00:00,invierno,144.0,98.0,0.2,987.0,9.5,1.0,4.0
2017-06-22 08:00:00,invierno,113.0,94.0,0.0,988.0,9.899989999999999,1.0,5.0
2017-06-22 09:00:00,invierno,50.0,93.0,0.2,989.0,10.3,0.9,8.0
2017-06-22 10:00:00,invierno,76.0,93.0,0.8,990.0,10.5,1.0,9.0
2017-06-22 11:00:00,invierno,126.0,89.0,0.0,991.0,11.7,1.1,8.0
2017-06-22 12:00:00,invierno,184.0,91.0,2.0,992.0,11.8,1.1,8.0
2017-06-22 13:00:00,invierno,151.0,93.0,3.6,992.0,11.7,1.3,8.0
2017-06-22 14:00:00,invierno,71.0,92.0,0.0,992.0,12.5,1.1,7.0
2017-06-22 15:00:00,invierno,103.0,86.0,0.6,992.0,11.6,1.5,3.0
2017-06-22 16:00:00,invierno,125.0,87.0,0.4,993.0,11.2,1.1,18.0
2017-06-22 17:00:00,invierno,191.0,94.0,0.0,994.0,10.8,0.9,20.0
2017-06-22 18:00:00,invierno,190.0,96.0,2.8,995.0,10.0,1.7,21.0
2017-06-22 19:00:00,invierno,334.0,104.0,0.6,995.0,9.3,0.5,27.0
2017-06-22 20:00:00,invierno,329.0,105.0,0.6,996.0,9.5,0.7,60.0
2017-06-23 12:00:00,invierno,49.0,90.0,0.0,999.0,12.1,2.4,15.0
2017-06-23 13:00:00,invierno,47.0,85.0,0.0,1000.0,12.4,2.0,9.0
2017-06-23 14:00:00,invierno,341.0,92.0,0.0,999.0,11.7,1.0,8.0
2017-06-23 15:00:00,invierno,307.0,101.0,0.0,998.0,11.3,0.2,6.0
2017-06-23 16:00:00,invierno,318.0,99.0,0.0,998.0,11.0,0.3,4.0
2017-06-23 17:00:00,invierno,318.0,104.0,0.0,998.0,9.899989999999999,0.3,5.0
2017-06-23 23:00:00,invierno,256.0,104.0,0.0,995.0,8.8,1.0,29.0
2017-06-24 00:00:00,invierno,246.0,99.0,0.0,995.0,9.0,0.9,55.0
2017-06-24 01:00:00,invierno,242.0,103.0,0.0,994.0,8.5,1.1,39.0
2017-06-24 02:00:00,invierno,13.0,104.0,0.0,993.0,8.100010000000001,0.4,31.0
2017-06-24 03:00:00,invierno,278.0,105.0,0.0,992.0,7.1,0.3,27.0
2017-06-24 06:00:00,invierno,49.0,105.0,0.0,990.0,7.2,1.3,38.0
2017-06-24 07:00:00,invierno,42.0,105.0,0.0,990.0,7.1,0.7,33.0
2017-06-24 08:00:00,invierno,56.0,105.0,0.0,990.0,7.0,0.7,30.0
2017-06-24 09:00:00,invierno,53.0,104.0,0.0,990.0,7.5,1.3,30.0
2017-06-24 10:00:00,invierno,11.0,102.0,0.0,989.0,7.9,0.6,32.0
2017-06-24 11:00:00,invierno,15.0,101.0,0.0,989.0,8.3,0.9,66.0
2017-06-24 12:00:00,invierno,6.0,102.0,1.0,989.0,8.600010000000001,0.7,119.0
2017-06-24 13:00:00,invierno,4.0,105.0,3.8,988.0,9.600010000000001,0.8,145.0
2017-06-24 15:00:00,invierno,55.0,101.0,1.4,987.0,12.3,5.5,19.0
2017-06-24 16:00:00,invierno,55.0,97.0,0.6,987.0,12.8,5.6,19.0
2017-06-24 17:00:00,invierno,55.0,94.0,0.2,987.0,13.0,4.7,73.0
2017-06-24 18:00:00,invierno,46.0,94.0,0.0,987.0,12.8,3.0,66.0
2017-06-24 19:00:00,invierno,32.0,97.0,0.0,988.0,12.2,1.4,42.0
2017-06-24 20:00:00,invierno,41.0,94.0,0.0,989.0,12.7,2.7,50.0
2017-06-24 21:00:00,invierno,51.0,95.0,0.0,988.0,12.6,3.2,21.0
2017-06-24 22:00:00,invierno,57.0,97.0,0.4,989.0,12.5,4.5,10.0
2017-06-24 23:00:00,invierno,55.0,95.0,0.4,989.0,11.6,4.7,8.0
2017-06-25 00:00:00,invierno,52.0,86.0,0.0,990.0,11.5,4.5,9.0
