FECHA (YYMMDD);HORA (HHMM);;
040531;0300;90;
040531;0400;92;
040531;0500;91;
040531;0600;90;
040531;0700;89;
040531;0800;88;
040531;0900;88;
040531;1000;86;
040531;1100;81;
040531;1200;74;
040531;1300;68;
040531;1400;66;
040531;1500;60;
040531;1600;59;
040531;1700;57;
040531;1800;67;
040531;1900;81;
040531;2000;88;
040531;2100;88;
040531;2200;90;
040531;2300;89;
040601;0000;89;
040601;0100;89;
040601;0200;89;
040601;0300;89;
040601;0400;89;
040601;0500;89;
040601;0600;89;
040601;0700;94;
040601;0800;96;
040601;0900;94;
040601;1000;89;
040601;1100;81;
040601;1200;69;
040601;1300;64;
040601;1400;61;
040601;1500;59;
040601;1600;60;
040601;1700;65;
040601;1800;73;
040601;1900;81;
040601;2000;87;
040601;2100;92;
040601;2200;95;
040601;2300;95;
040602;0000;96;
040602;0100;96;
040602;0200;96;
040602;0300;96;
040602;0400;95;
040602;0500;91;
040602;0600;91;
040602;0700;90;
040602;0800;91;
040602;0900;82;
040602;1000;77;
040602;1100;70;
040602;1200;66;
040602;1300;65;
040602;1400;60;
040602;1500;57;
040602;1600;56;
040602;1700;63;
040602;1800;71;
040602;1900;83;
040602;2000;92;
040602;2100;95;
040602;2200;96;
040602;2300;98;
040603;0000;99;
040603;0100;100;
040603;0200;100;
040603;0300;99;
040603;0400;95;
